Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
17076,9,3446146816,riverlevelsuk,2019-11-28,Flood Alert : North Sea coast from to 20 : 50 28,Neutral,0,0,1
17077,10,3446146816,riverlevelsuk,2019-11-28,Flood Alert : Tidal River from Lock to 20 : 55 28,Neutral,0,0,1
17078,11,3446146816,riverlevelsuk,2019-11-28,Flood Alert : North Sea coast at 20 : 59 28,Neutral,0,0,1
17079,12,3446146816,riverlevelsuk,2019-11-28,Flood Alert : estuary from Spurn Point to Outfall 20 : 41 28,Neutral,0,0,1
17080,13,3446146816,riverlevelsuk,2019-11-28,"Flood Alert : North Sea coast at , and 20 : 45 28",Neutral,0,0,1
17084,17,38956317,honestlyhelen,2019-11-28,Classic Flood,Neutral,0,0,1
17085,18,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River catchment 19 : 43 28,Neutral,0,0,1
17086,19,3446146816,riverlevelsuk,2019-11-28,Flood Warning : River from to 19 : 43 28,Neutral,0,0,1
17087,20,3446146816,riverlevelsuk,2019-11-28,Flood Alert : and Wear coast 19 : 34 28,Neutral,0,0,1
17088,21,21811231,thebagfish,2019-11-28,level . of tree cover in western . Will pay to plant . we have to restore of species in the . It will catch with us and reduce the ability to grow food . Upstream flood management . If we don ' t do this we ' be very .,Neutral,0,0,7
17089,22,3446146816,riverlevelsuk,2019-11-28,"Flood Warning : North Sea at Bay , and 19 : 02 28",Neutral,0,0,1
17090,23,3446146816,riverlevelsuk,2019-11-28,"Flood Warning : North Sea at Roker , 19 : 01 28",Neutral,0,0,1
17091,24,609431997,andrewparrish7,2019-11-28,"Just seen it on Look North , the A46 flood is at the level crossing .",Neutral,0,0,1
17093,26,3446146816,riverlevelsuk,2019-11-28,Flood Alert : coast 18 : 54 28,Neutral,0,0,1
17094,27,3446146816,riverlevelsuk,2019-11-28,Flood Alert : to 18 : 55 28,Neutral,0,0,1
17095,28,3446146816,riverlevelsuk,2019-11-28,Flood Alert : Upper Area 18 : 35 28,Neutral,0,0,1
17096,29,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River Hull Central catchment 18 : 35 28,Neutral,0,0,1
17097,30,2663695651,nathhawkins,2019-11-28,Quality is far more important than quantity . Where we plant a big impact on carbon capture ( plant and soil ) and the flood and soil erosion effects of rainfall . Soil,Neutral,0,0,3
17099,32,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River Ray and its from Lee to and 18 : 04 28,Neutral,0,0,1
17100,33,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River and Brook 18 : 04 28,Neutral,0,0,1
17101,34,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River and its small from to 18 : 04 28,Neutral,0,0,1
17102,35,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River and from Wick down to Lock 18 : 04 28,Neutral,0,0,1
17103,36,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River from to 18 : 05 28,Neutral,0,0,1
17104,37,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River from to Little 18 : 04 28,Neutral,0,0,1
17105,38,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River and in the area 18 : 04 28,Neutral,0,0,1
17106,39,3446146816,riverlevelsuk,2019-11-28,Flood Alert : River from Lower down to and 18 : 04 28,Neutral,0,0,1
17109,2,163973992,theleonspence,2017-06-15,A year ago tonight I was drying out after spending the and out in the . Quite a day .,Neutral,0,0,2
17117,10,452500910,ianduhig,2017-06-15,Here ' s a couple of in a pub during our last . They must be related .,Neutral,0,0,2
17122,0,3446146816,riverlevelsuk,2017-04-29,Flood Alert : North Sea Coast from to tidal River 12 : 17 28,Neutral,0,0,1
17123,1,3446146816,riverlevelsuk,2017-04-29,Flood Alert : Somerset coast at Weir 12 : 26 28,Neutral,0,0,1
17124,2,2556720661,wobbs1962,2017-04-29,Flood drifter .,Neutral,0,0,1
17125,3,1725323046,_rosemount,2017-04-28,Natural land management can reduce flood risk - study,Neutral,0,0,1
17126,4,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Estuary 22 : 40 28,Neutral,0,0,1
17127,5,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 22 : 38 28,Neutral,0,0,1
17128,6,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 10 : 01 28,Neutral,0,0,1
17130,8,968885186,mk_abba1,2017-04-28,Yeah . But man I have to integrate a into the core flooding equipment for effluent gas analysis . Ba license for over 4,Neutral,0,0,3
17131,9,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 11 : 04 28,Neutral,0,0,1
17136,14,425893424,kathiepollard,2017-04-28,Some flood defence and heron spotting here at Burn in,Neutral,0,0,1
17137,15,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Coast at North Bay 15 : 59 28,Neutral,0,0,1
17138,16,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 10 : 01 28,Neutral,0,0,1
17139,17,3009998902,princecharies_,2017-04-28,Sir Prince and Camilla visit as town after Storm Frank - Evening Express,Neutral,0,0,1
17140,18,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Estuary 14 : 59 28,Neutral,0,0,1
17142,20,575702838,dailysomerset,2017-04-28,Flood warning for North Somerset coast due to high tide Somerset,Neutral,0,0,1
17144,22,3446146816,riverlevelsuk,2017-04-28,"Flood Alert : Tidal River at , Pill and 13 : 15 28",Neutral,0,0,1
17145,23,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Coast at North Bay 09 : 23 28,Neutral,0,0,1
17146,24,3446146816,riverlevelsuk,2017-04-28,"Flood Alert : Somerset coast at , , - on - Sea and Uphill to 12 : 41 28",Neutral,0,0,1
17147,25,3446146816,riverlevelsuk,2017-04-28,Flood Alert : North Sea Coast from to tidal River 12 : 17 28,Neutral,0,0,1
17148,26,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Somerset coast at Weir 12 : 26 28,Neutral,0,0,1
17149,27,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Somerset coast at Weir 11 : 32 27,Neutral,0,0,1
17150,28,142424070,wilkinsonjonny,2017-04-28,"So in summary .. treat the 1st hit phase within , then STOP and don ' t allow flooding ! 14thCCS",Neutral,0,0,3
17151,29,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Somerset coast at Weir 11 : 32 27,Neutral,0,0,1
17152,30,3446146816,riverlevelsuk,2017-04-28,Flood Alert : North Sea Coast at 13 : 03 27,Neutral,0,0,1
17153,31,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Estuary 11 : 07 28,Neutral,0,0,1
17154,32,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 11 : 04 28,Neutral,0,0,1
17156,34,575702838,dailysomerset,2017-04-28,Playhouse after flood venue Somerset,Neutral,0,0,1
17157,35,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Estuary 15 : 15 27,Neutral,0,0,1
17158,36,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Estuary 22 : 03 27,Neutral,0,0,1
17159,37,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 22 : 04 27,Neutral,0,0,1
17160,38,3446146816,riverlevelsuk,2017-04-28,"Flood Alert : Tidal River at , Pill and 13 : 36 27",Neutral,0,0,1
17161,39,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 10 : 01 28,Neutral,0,0,1
17162,40,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 22 : 04 27,Neutral,0,0,1
17163,41,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Coast at North Bay 09 : 23 28,Neutral,0,0,1
17165,43,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Coast at North Bay 08 : 37 28,Neutral,0,0,1
17166,44,2591204906,lovesheffielduk,2017-04-28,Tour de : Cycle race flood rebuild,Neutral,0,0,1
17167,45,734045642285305856,oompfenergy,2017-04-28,"Taster Box flooding in this morning ! Can ' t decide which flavour to try , then try them all . Get yours here",Neutral,0,0,3
17168,46,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 12 : 12 27,Neutral,0,0,1
17170,48,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Wye Estuary in 12 : 12 27,Neutral,0,0,1
17171,49,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Coast at North Bay 15 : 59 27,Neutral,0,0,1
17172,50,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Estuary from Spurn Point to Outfall 13 : 15 27,Neutral,0,0,1
17173,51,3446146816,riverlevelsuk,2017-04-28,"Flood Alert : North Sea Coast at , and 13 : 32 27",Neutral,0,0,1
17174,52,3446146816,riverlevelsuk,2017-04-28,"Flood Alert : Tidal River at , Pill and 13 : 36 27",Neutral,0,0,1
17175,53,3446146816,riverlevelsuk,2017-04-28,Flood Alert : North Sea Coast at 13 : 03 27,Neutral,0,0,1
17176,54,3446146816,riverlevelsuk,2017-04-28,Flood Alert : Estuary from Spurn Point to Outfall 13 : 15 27,Neutral,0,0,1
17177,55,3446146816,riverlevelsuk,2017-04-28,Flood Alert : North Sea Coast at 12 : 55 27,Neutral,0,0,1
17178,0,3300818543,drinkthehedge,2020-06-16,"And , I believe , data are one of the main we now have a ban ( while right now spot - flooding is widely outside )",Neutral,0,0,1
17179,1,49296436,heathzz,2020-06-16,I ' m in of .,Neutral,0,0,1
17182,4,127841181,tipperaryphotos,2020-06-15,Some flash flooding on the Cashel road in town tonight,Neutral,0,0,1
17184,6,228874251,barrabest,2020-06-15,Flooding in County Tyrone .,Neutral,0,0,1
17186,9,613850556,andy_stones,2020-06-15,Flooding the south view now,Neutral,0,0,1
17187,10,2438499182,altrinchamtoday,2020-06-15,"More flooding , this time on Road in Hale",Neutral,0,0,1
17190,13,3405984730,imagewich,2020-06-15,monsoon season . rain storm flooding,Neutral,0,0,2
17193,16,21522418,texanbritmel,2020-06-15,They want to flood with Aid .,Neutral,0,0,1
17194,17,613850556,andy_stones,2020-06-15,Oh just look at all the sea fret waiting to flood over us again,Neutral,0,0,1
17205,28,591257775,piciniscoceltic,2020-06-15,And the related ‘ trickle down economics ’ which in reality is ‘ flood up economics ’.,Neutral,0,0,1
17206,29,2766635176,ashtonscardiff,2020-06-15,It ’ t really a flood just an old building that cope with the volume of rain,Neutral,0,0,1
17214,0,148515235,nick4125,2019-04-11,"White people are the minority on the planet . Flooding the minority with the majority , as China did with Tibet , ' t the way to go . But that is not a very popular fact .",Neutral,0,0,3
17215,1,870136195,rugbytigers,2019-04-11,Toby Flood : It to see in a rut ... but will aim to exploit their self - doubt ' | via,Neutral,0,0,3
17220,6,787882855,jadeo_,2019-04-11,actual in of over that,Neutral,0,0,1
17221,7,19659624,hugofitzpatrick,2019-04-11,flood The Berm is still there in the photomontage / . It won ' t be fully removed as a defense .,Neutral,0,0,2
17224,10,97452095,naomi_long,2019-04-11,Works on Exploratory digging for flood alleviation works from 15th 2019 for 1 week . Traffic control will be in place Expect Main works due in summer to increase sewer capacity and avoid flooding locally .,Neutral,0,0,2
17227,13,176179746,drlouiseslater,2019-04-11,"Our paper ( al . 2019 ) "" On the statistical attribution of the frequency of flood across the U . S . "" is in in Water",Neutral,0,0,3
17230,16,309935937,richknew,2019-04-11,"flood on the main path down near the Cup & ; Saucer , like a burst water pipe ..,",Neutral,0,0,2
17231,17,3446146816,riverlevelsuk,2019-04-11,Flood Alert : River south of 08 : 11 11,Neutral,0,0,1
17234,1,182513886,tomgilroy33,2022-01-21,flooding in Boho - Sign the Petition ! via,Neutral,0,0,2
17238,5,210361851,huey1337,2022-01-21,Do you want to learn more about river flood forecasting in ? Take 10 to read this I - wrote .,Neutral,0,0,2
17240,7,795100,conoro,2022-01-21,"Flood They have in their , so I ' m already sold .",Neutral,0,0,1
17250,9,711300468731977728,mistashellshock,2021-01-02,No been as the last char yet . Enter the who are flooding my with toxicity and explanation of why she should be added .,Neutral,0,0,2
17251,0,196732809,unicorn4275,2017-09-26,What would an entirely flood - proof city look like ?,Neutral,0,0,1
17255,4,252782462,_jackielo_,2017-09-26,ways to cope with urban flooding .,Neutral,0,0,1
17257,6,557476172,dunsbyowl,2017-09-26,1927 - flooding on Upwell Street,Neutral,0,0,1
17258,7,19837621,bekahhorrigan,2017-09-26,The story tonight . Flood Hull2017,Neutral,0,0,2
17259,8,1851549204,mariannebakes,2017-09-26,the flooding for our this eve …,Neutral,0,0,1
17267,16,901463414710706176,oliver_flood,2017-09-26,My new autumn background,Neutral,0,0,1
17269,1,273029636,jakedavi5,2018-03-06,WE . WERE . HOLDING BACK THE FLOOD .,Neutral,0,0,3
17271,3,375618076,shjconnolly,2018-03-06,The artificial cut across the to alleviate local flooding at Lady ’ s Island Lake . . LO 2 . 7,Neutral,0,0,4
17273,5,920753666969210885,dntaylorphotos,2018-03-06,"River overflowing flood winter photography @ ,…",Neutral,0,0,1
17274,6,920753666969210885,dntaylorphotos,2018-03-06,River overflowing in the South Park this evening flood …,Neutral,0,0,1
17281,13,20368766,nick_ely,2018-03-06,like the remains of the stack on the end of th quay finally fallen down . like more of a coastal erosion event than flood,Neutral,0,0,2
17283,15,3446146816,riverlevelsuk,2018-03-06,Flood Warning : River at Lock 19 : 56 6 March,Neutral,0,0,1
17284,16,3446146816,riverlevelsuk,2018-03-06,Flood Alert : Tidal River 19 : 54 6 March,Neutral,0,0,1
17285,17,817741461009600512,saiiing,2018-03-06,Sailing : report to detail future flooding,Neutral,0,0,1
17286,18,3446146816,riverlevelsuk,2018-03-06,Flood Alert : Lower River 19 : 35 6 March,Neutral,0,0,1
17287,19,3446146816,riverlevelsuk,2018-03-06,"Flood Alert : Upper River Great in , and 19 : 41 6 March",Neutral,0,0,1
17288,0,15558351,only_davey,2021-11-02,"I ' m in of , here .",Neutral,0,0,1
17293,5,3446146816,riverlevelsuk,2021-11-02,Flood Alert : Upper River 20 : 26 2,Neutral,0,0,1
17294,6,3446146816,riverlevelsuk,2021-11-02,Flood Alert : Upper River 20 : 27 2,Neutral,0,0,1
17296,8,1282936167487373312,michell43749136,2021-11-02,They ’ got so many ‘ get out of jail free ’ . They just need to decide which one to play … Environment ? Medical ? Flooding ? Finance ?,Neutral,0,0,5
17297,9,232250242,kevinfreytv,2021-11-02,"At his Cop26 press conference , flooding in as one of the many climate",Neutral,0,0,1
17303,15,1142175450,iangordon805,2021-11-02,", yes at . from flood bank about 100 west of the car park . about 1610 .",Neutral,0,0,3
17304,16,2965516305,davidspiteri33,2021-11-02,1 flood or a massive increase I regular flooding ?,Neutral,0,0,1
17307,0,876459410,kevmcg1973,2017-06-03,weather forecast for 21 . 45 : Torrential could cause flooding ....,Neutral,0,0,2
17308,1,2209504929,gamernoodle,2017-06-03,"a game about , cave and flood at UKGE2017",Neutral,0,0,1
17309,2,313186868,bayseaschool,2017-06-03,"Day Sail to End - on - Sea tomorrow . It ' s an early start with the ebb tide , to tomorrow evening on the flood .",Neutral,0,0,2
17315,8,398919734,iamacintosh,2017-06-03,"Sun , Cloud , Rain , Thunder , Hail , , Hill Running or",Neutral,0,0,1
17319,12,141338695,madebyfi,2017-06-03,So far this morning I ' had to clean glue off my kitchen ceiling and clear up a flood before 8am . It ' s going to be one of those days .,Neutral,0,0,2
17320,13,25157642,emlou24,2017-06-03,singing flood,Neutral,0,0,1
17325,18,245777874,todayfmnews,2017-06-03,Independent Alliance ' Boxer ' been Minister of State for the and Flood Relief .,Neutral,0,0,1
17326,0,932565579038380032,dreadpirate10,2021-02-04,We still don ' t have control of our they flood across the channel unchecked .,Neutral,0,0,1
17327,1,304011290,ben_lovegrove,2021-02-04,I up the dyke in a flood once and it was like a little island,Neutral,0,0,1
17331,5,300207990,ibs_epltd,2021-02-04,Talk to us about Flood Protection . provide a comprehensive service in the field of flood control equipment and offer its a wide following range of for their flood protection . To find out more visit -,Neutral,0,0,3
17336,10,191530297,tim_arnold1977,2021-02-04,Can understand why they were fitted there in the first place ( so low down ) They ' re in an undercroft below a house that regularly !,Neutral,0,0,1
17342,5,214910319,scott1878blue,2019-08-24,No still only going to very few,Neutral,0,0,1
17343,6,918164055843631104,tkasamrsdalziel,2019-08-24,"His flood of the floor , He had just the West score .",Neutral,0,0,1
17347,10,3446146816,riverlevelsuk,2019-08-24,"Flood Alert : Upper River , Beck and Water 14 : 19 24 August",Neutral,0,0,1
17348,11,702568295497658371,caoimhinreilly,2019-08-24,"- 0 - 10 1 - 3 . : K Flood 0 - 4 , N Rice , R Carr 0 - 2e , S , E 0 - 1e . : L 1 - 1 , C 0 - 2 .",Neutral,0,0,3
17349,12,350903260,geordiebaggie,2019-08-24,What a notice is for an side we never flood the area at all .,Neutral,0,0,1
17350,13,89680422,lifecyclemedia,2019-08-24,story : Blink or Heaven Sent Least episode : Fear Her Over rated episode : Journey ' s End ( corny ending ) Under rated episode : Before the Flood / Under the Lake ( 2 parter ) series : Series 9 Least series : Series 11,Neutral,0,0,1
17358,0,4453595663,brianallenbabs,2019-04-07,Pat Flood on the loco,Neutral,0,0,1
17360,2,42936596,joshforwood,2019-04-07,The thing is the themselves were never meant to be . But most found today have either been by ancient tomb or heavily by and flooding .,Neutral,0,0,2
17362,4,182639636,adamkelly_dj_,2019-04-07,Why ' t this goal flooding my holy,Neutral,0,0,1
17366,8,3446146816,riverlevelsuk,2019-04-07,Flood Alert : River south of 18 : 35 7,Neutral,0,0,1
17368,10,568022506,bazabaggie73,2019-04-07,Major weather alert for very severe at and for in around 20 time,Neutral,0,0,1
17371,13,945015660475797506,thatguyakshay,2019-04-07,"currently flooding in , me know they do not want a Labour government ....",Neutral,0,0,1
17372,14,702568295497658371,caoimhinreilly,2019-04-07,"in the Division Four game - 5 - 9 1 - 5 . : L 1 - 4 , K Flood 1 - 0 , E 1 - 0 , E 1 - 0 , A 1 - 0 , R Carr 0 - 1 , A 0 - 1 , C 0 - 1 , M 0 - 1 , A 0 - 1 .",Neutral,0,0,2
17373,15,3446146816,riverlevelsuk,2019-04-07,Flood Alert : River south of 14 : 36 7,Neutral,0,0,1
17374,16,702568295497658371,caoimhinreilly,2019-04-07,"in the Division Four game at Clan na - 3 - 4 0 - 1 . : L 1 - 3 , K Flood 1 - 0 , E 1 - 0 , R Carr 0 - 1 . Derry scorer : A .",Neutral,0,0,3
17376,18,3446146816,riverlevelsuk,2019-04-07,Flood Alert : River south of 08 : 26 7,Neutral,0,0,1
17378,0,331294754,kellconnery,2020-06-03,flooding in tonight,Neutral,0,0,1
17384,6,482801278,vikkam21,2020-06-03,Let ’ s keep taking d Earth & ; all it ’ s voiceless 4granted ‘ coz v & ; all r future r ready 2pay d price ?! world COVID19 so far in 2020 & ; hey it ’ s just June yet !,Neutral,0,0,5
17388,10,79212043,thomo19,2020-06-03,Before the Flood :),Neutral,0,0,1
17391,13,73119654,abigaildamore,2020-06-03,Flood,Neutral,0,0,1
17393,15,995337278712053762,leeds_east,2020-06-03,on progress to the flood alleviation scheme :,Neutral,0,0,1
17404,26,331294754,kellconnery,2020-06-03,flooding in tonight,Neutral,0,0,1
17410,32,482801278,vikkam21,2020-06-03,Let ’ s keep taking d Earth & ; all it ’ s voiceless 4granted ‘ coz v & ; all r future r ready 2pay d price ?! world COVID19 so far in 2020 & ; hey it ’ s just June yet !,Neutral,0,0,5
17414,36,1062670655555100679,kev4handh,2020-06-03,for glass flood in,Neutral,0,0,1
17416,38,79212043,thomo19,2020-06-03,Before the Flood :),Neutral,0,0,1
17419,41,73119654,abigaildamore,2020-06-03,Flood,Neutral,0,0,1
17421,43,995337278712053762,leeds_east,2020-06-03,on progress to the flood alleviation scheme :,Neutral,0,0,1
17424,0,121543687,traceyholsgrove,2017-05-13,"Yep , Flood ' s . Had good steak from there tonight :)",Neutral,0,0,1
17425,1,44926043,foodborn,2017-05-13,Flood ' s ? rib eye his flavour wise but it ' s not cheap .,Neutral,0,0,2
17426,2,150978926,steve_irv,2017-05-13,Feck . Leave the bathroom tap running for 2 and come back to a small flood .,Neutral,0,0,2
17427,3,359609903,dognapped,2017-05-13,Let me say this . A Flood may happen again .,Neutral,0,0,2
17429,5,259914989,carlamcgregor,2017-05-13,mate it had to be done the flood payed me out remember,Neutral,0,0,1
17430,6,287572335,scottwalker11,2017-05-13,"Never but its or more like in the Walker house , last week bathroom tap this week the toilet cistern",Neutral,0,0,1
17431,7,3549571,fffabs,2017-05-13,Pretty sure it ' s for title and subtitle . The brush font used in ' vol . 2 ' is Flood .,Neutral,0,0,3
17433,9,213971795,arichmondo,2017-05-13,13 / 5 / 17 Portia Flood 365 …,Neutral,0,0,1
17434,0,18492194,lawlessj,2018-03-10,Was there higher than usual rainfall last night ? Am wondering was flooding result of rain or snow melt ( probably both ),Neutral,0,0,2
17435,1,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Catchment 21 : 42 10 March,Neutral,0,0,1
17436,2,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Upper in 21 : 42 10 March,Neutral,0,0,1
17437,3,20141841,northernpromise,2018-03-10,Yeah went on sale today ... maybe it ' s flooding the for them ... it works . Maybe just a hitch for now,Neutral,0,0,4
17440,6,361365042,watersun555,2018-03-10,US surge last month in flood of new ( from ),Neutral,0,0,1
17441,7,14105953,blobrana,2018-03-10,"The Great Flood was a flood that of , , on 11 March 1864 .",Neutral,0,0,1
17443,9,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Lower River Swale 20 : 51 10 March,Neutral,0,0,1
17444,10,3446146816,riverlevelsuk,2018-03-10,Flood Warning : River at Lock 20 : 45 10 March,Neutral,0,0,1
17445,11,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Tidal River 20 : 38 10 March,Neutral,0,0,1
17446,12,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Coastal in North 19 : 59 10 March,Neutral,0,0,1
17450,16,3446146816,riverlevelsuk,2018-03-10,Flood Alert : and 19 : 45 10 March,Neutral,0,0,1
17455,21,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River Sence in 18 : 20 10 March,Neutral,0,0,1
17456,22,167325420,philip_flood,2018-03-10,I ’ m in . The country just .,Neutral,0,0,2
17457,23,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Lower River Soar in 18 : 12 10 March,Neutral,0,0,1
17458,24,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Middle to 17 : 49 10 March,Neutral,0,0,1
17459,25,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Catchment 17 : 53 10 March,Neutral,0,0,1
17460,26,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Upper in 17 : 53 10 March,Neutral,0,0,1
17461,27,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River in 16 : 38 10 March,Neutral,0,0,1
17462,28,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River in 16 : 38 10 March,Neutral,0,0,1
17463,29,3446146816,riverlevelsuk,2018-03-10,Flood Alert : in the Forest of Dean 16 : 38 10 March,Neutral,0,0,1
17464,30,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River Catchment 16 : 38 10 March,Neutral,0,0,1
17465,31,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Bow and Piddle Brook 16 : 38 10 March,Neutral,0,0,1
17467,33,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Lower River 16 : 28 10 March,Neutral,0,0,1
17468,34,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River Wye in 16 : 24 10 March,Neutral,0,0,1
17469,35,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River Wye in 16 : 29 10 March,Neutral,0,0,1
17470,36,31260889,baggiecarl,2018-03-10,"' t make game today but even so my boy in absolute of right now .. he ' get over it , but maybe some and of need to how much their ' ' mean to so many when they ' re counting their wages each week",Neutral,0,0,2
17472,38,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Tern and Perry 16 : 10 10 March,Neutral,0,0,1
17473,39,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Confluence 15 : 53 10 March,Neutral,0,0,1
17474,40,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River in 16 : 00 10 March,Neutral,0,0,1
17477,43,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River Arrow in 15 : 33 10 March,Neutral,0,0,1
17478,44,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Middle 15 : 42 10 March,Neutral,0,0,1
17480,46,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River south of 15 : 26 10 March,Neutral,0,0,1
17482,48,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River in 14 : 55 10 March,Neutral,0,0,1
17483,49,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Rase and Upper 14 : 59 10 March,Neutral,0,0,1
17484,50,3446146816,riverlevelsuk,2018-03-10,Flood Alert : River in 14 : 33 10 March,Neutral,0,0,1
17485,51,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Bow and Piddle Brook 14 : 21 10 March,Neutral,0,0,1
17487,53,3446146816,riverlevelsuk,2018-03-10,Flood Alert : South 13 : 35 10 March,Neutral,0,0,1
17488,54,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Upper Area 13 : 01 10 March,Neutral,0,0,1
17489,55,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Mid Area 13 : 05 10 March,Neutral,0,0,1
17490,56,3446146816,riverlevelsuk,2018-03-10,Flood Alert : Coastal in North 12 : 48 10 March,Neutral,0,0,1
17491,57,3446146816,riverlevelsuk,2018-03-10,Flood Alert : and 12 : 48 10 March,Neutral,0,0,1
17492,58,25659238,ryanmcgee82,2018-03-10,"Yes ! We ran the part of the route today ! , , and ! It was a !",Neutral,0,0,4
17493,59,24362846,belfastroadster,2018-03-10,Flooding on A22 at junction with .,Neutral,0,0,1
17500,7,2860900465,gordonm75438832,2021-03-29,"1 drake , , this afternoon . Also there 1 Little Grebe and several calling Water Rail .",Neutral,0,0,2
17502,9,869886954602713088,larlcanineco,2021-03-29,Lucy Flood,Neutral,0,0,1
17503,10,915544094340009985,bakersbirding,2021-03-29,"6 Green Sand on flood , Green , this morning , also 1 Shelduck , 7 Teal , 3 Pied Wag and 1 female . Surrounding area of and produced c . 30 Yellowhammer , 21 , 3 Tree Sparrow and a Noctule bat",Neutral,0,0,3
17510,6,1246702410,derekpg69,2021-01-14,Certainly ' t flood like that back in the 80 ' s when I used to walk past it regularly,Neutral,0,0,1
17514,3,52776472,kelvin_fay,2019-07-17,They ’ re flooding in .......... allegedly .,Neutral,0,0,2
17527,0,3446146816,riverlevelsuk,2017-02-17,Flood Alert : River and its 09 : 43 17,Neutral,0,0,1
17532,5,119451287,kaarokaaro,2017-02-17,I forgot how much my follow count in to me back when I first got it . Those are all flooding back to me .,Neutral,0,0,2
17534,7,357011851,tinaonions,2017-02-17,Riley . Well I don ' t drive due to Medical ( Epilepsy ). I check Slash lane area when are out twice a day & ; Report it .,Neutral,0,0,4
17538,11,462849250,amplifycoach,2017-02-17,Took this view of on the way in . Talk about perspective . When the come flooding in …,Neutral,0,0,3
17539,12,3446146816,riverlevelsuk,2017-02-17,Flood Alert : River and its 09 : 43 17,Neutral,0,0,1
17542,15,35777233,laurmurf,2017-02-17,ARE . York flood survivor .,Neutral,0,0,2
17547,0,717437850753572864,stuart_tees,2018-06-30,How the did a koala bear get on the cruise ? Swim the south China 🇨🇳 sea : travel 1000 ’ s of through ? Carry his year ’ s supply of eucalyptus leaves in his back pack ? Like was the only in the world with a boat . China no flood at the time,Neutral,0,0,5
17555,8,205888155,ltmofyork,2018-06-29,flooding in to our creative city ... Here ' s one with an international connection theme going on ....,Neutral,0,0,2
