,user_id,username,date,tweet
0,1050302900285661190,kierano33406345,2021-02-22,Important flood warning : Cork please share .
1,1458098407,deasypamela,2021-02-22,We had a morning like that here afternoon was windy and now the wind and rain have and we are on orange alert for flooding throughout the county ‍️ hope you wake up to sunshine tomorrow x
2,2987116607,dcsdcouncil,2021-02-22,"With a weather warning for strong and heavy rain overnight and all day tomorrow , there could be travel , flooding , danger from flying debris , large in coastal , power , and damage to . and advice :"
3,1240055798895706112,geographyworld2,2021-02-22,today the River Lee was already flooding some across from the Regional Park . Stay safe Cork Cork
4,20503857,dailowe,2021-02-22,"Rubbish night for me But now the last week of the Short Story Competition will see a flood of for the hard - wallah to deal with , so I ' d better process this evening ' s . So please don ' t enter at"
5,22975434,carlowweather,2021-02-22,The have the release of water from now which will increase flooding risk in Cork . It odd they left it so late when the weather clearly the severe rainfall coming days ago ‍️
6,103900337,corkcoco,2021-02-22,"Road R - 621 - 0 is impassable due to FLOOD . on this road are : West , , . ."
7,266092767,torban69,2021-02-22,If the amount of weather and flood I ’ received for Cork come to fruition ...
8,3026222960,evoytom,2021-02-22,"Hope all good with you too as we are all hanging in at this stage . Remember a very hot day and scoring my first of only two I ever scored with my left foot . Also remember , Willie White ( RIP ) in of after the speech in the dressing room ."
9,2863170968,eddiemcgrath63,2021-02-22,Waiting for the Flood at County Hall in Lee Cork
10,318009823,cricketagency,2021-02-22,"Overseas will flood into the this summer , however , not the same as prior . It ' s essential take note of current travel / , particularly those with on the ' red list '. At we are here to help !"
11,1004819778261999616,holidayscoastal,2021-02-22,"Can you believe what your are seeing ? Frozen just over a week ago , heavy rain and two days ago ! Now this - a summer , there I said it !"
12,1282936167487373312,michell43749136,2021-02-22,Perhaps Morgan ’ t in of a review because it will highlight our flood risk if build on The Northern !
13,19373416,townsendoutdoor,2021-02-22,News - Flood risk for after heavy rain alert
14,1072767550726000640,naturetherapyc1,2021-02-22,"Was great to hear you this morn . Let the light in ! Indeed , can give that experience both as metaphor and function . As I clear the from , light in , Rowan self - and the return"
15,42637565,thedarkfenix,2021-02-22,"Just a quick early warning for May , expect me to be flooding twitter with of Mass Effect Legendary . I love this game and now with both and the button on the controller I ' be snapping like crazy"
16,77753491,ali_sutherland,2021-02-22,"been and sticky , muddy , soggy brown and grey month . been about rain and , full and water flowing onto land . I did not want to walk in today , but I went out . If I go outside , nature always me what I need ."
17,956527702466494464,arklowweather,2021-02-22,"When it to rain tonight , it could be all day tomorrow and right up untill late night locally Hopefully not but its looking a distinct possibility Thats a lot of standing water and roadway flooding Windy throughout"
18,36556965,horganp,2021-02-22,Evening flooding update from
19,4747899993,sogeraint,2021-02-22,and would be more effective if an independent inquiry about the flooding was
20,856254109,visitme5,2021-02-22,Ha Ha because the are full of . Just flood the tunnel with Gas & ; as they come out hose them down with ice cold water a semipermanent bright pink dye in it . They ’ stink after so long underground so they ’ need down .
21,856254109,visitme5,2021-02-22,Just flood the tunnel with Gas and as they come out hose them down with ice cold water a semipermanent bright pink dye in it . They ’ stink after so long underground so they ’ need down . I hope if they have they all lose them .
22,22975434,carlowweather,2021-02-22,"As the sun across the rain is approaching from the West . A very rough night ahead with very heavy rain and strong which will continue tomorrow . Flooding is sadly very likely , especially in the South and Southwest ."
0,39843543,tendayimanyange,2019-01-18,.... I am not sure which you read brethren ! What in and ? Or during the ?
1,3446146816,riverlevelsuk,2019-01-18,Flood Alert : North Sea coast at 19 : 33 18
2,107754203,michaelcranston,2019-01-18,Great to be also working with and project as we start to develop the new flood forecasting for the and across
3,89030775,athenryoptician,2019-01-18,Can ’ t ait for the steam of & ; aspiring flooding through the door . specs intelligent
4,473966757,tedmawr,2019-01-18,"settled down before watching their and Harry . we are on episode 4 . perfect casting . flooding bathroom in Hot tub Tony house , similar amount of water in the house"
5,21406457,johnpotterld,2019-01-18,I ’ the blocked drain by the entrance to the Hall Lane underpass that ’ s causing / flooding . Hopefully be soon
6,21766008,jessicaharries,2019-01-18,Road between bridge and The Wave closed due to flooding .
7,922480559296843779,johnleach_7,2019-01-18,"Flood Group Being , I can imagine are a vital part for helping the group provide such a great service to your community . I know are leading the way and have great for there sandless sand bag , anything you can do here ? teamwork"
8,3446146816,riverlevelsuk,2019-01-18,Flood Alert : 15 : 30 18
9,197366013,bootneckrecce,2019-01-18,"Ref Here we go . Best hold that Article 50 Leave date otherwise the , regardless of party loyalty , will flood the EU Parliament with a shed load of just for the devilment and fun of it ."
10,95217106,gazeeebo64,2019-01-18,"Oh , I ' m working from home , but don ' t have a lot to do . Patiently waiting all the Arsenal to come flooding in ."
11,1653808938,casumptious,2019-01-18,will flood with about this
12,981489356375543809,steokelly89,2019-01-18,Flood
13,1504919166,mintlawtech,2019-01-18,"Great 2 days working with our S1 on our new COMMUNITY RESILIENCE project , ‘ Beat The Flood ’ ,"
14,19597852,ag1759,2019-01-18,car park by Dart Station . a flood of .
15,585745728,harry_barron,2019-01-18,Into the flood again Same old trip it was back then So I made a big mistake Try to see it once my way
16,1879577221,_helendale,2019-01-18,"This is one competition does not win . When it comes to , , and , though ..."
17,16891266,martinpeck,2019-01-18,I ’ d ask “ got any specific feedback ?” but I fear that might be like opening a flood gate !
0,303999750,andynbrown16,2019-03-25,"The glimmering ace new flood at , built by - looking from !"
1,46884709,kizztronice,2019-03-25,"Amazing work from on final story , Sudden Death . Massive smile and of while watching . Bravo"
2,4698729846,cooperian56,2019-03-25,Oh the come flooding back
3,304071162,garethfrrll,2019-03-25,"JUST your in parliament . You ' re being very selective , take a look at with and over - run with the and intention to flood the EU with and look at the in those ."
4,46884709,kizztronice,2019-03-25,me in absolute .
5,1447381742,mumk3l,2019-03-25,"She ’ s not got a clue , the woman ’ t know her arse from her elbow ! Another one who to flood with , more people to sook the life out of the system !! There ’ s not enough housing for the people born and bred in the country !!!!!!"
6,794588149007654917,robertlister73,2019-03-25,River at from flooding over the last few days
7,300932620,irishpixel,2019-03-25,Its an amazing time of day ! Just as the sun to flood the sky with light !
8,206262079,ukrower,2019-03-25,A Saw lots of flood damage around last week when we were up there .
9,363553278,ozymandias0_1,2019-03-25,"Sorry mate , all have a flood myth It ' s part of the Specifically to it ' s and in ancient ( ) There is zero geological evidence of a global flood And it would be impossible anyway"
10,2492555851,zest_uk,2019-03-25,"It is , I ’ m angry ! We ’ a plan to flood social media with tonight at 7pm . Join us !"
11,1211512633,hmcgpenarth,2019-03-25,"24 / 3 18 : 37 to 6 x cutoff Sully Island . The staff at the Seashore Grill used a to instruct the to not cross the flooding causeway . them safely to the to be met by our team , all fit & ; well . Safety advice given ."
12,236338186,envagencynw,2019-03-25,We have just had a quick catch up with who are here today talking about previous and current flood management .
13,309931344,lisneubeck,2019-03-25,The ceiling fell down due to flooding in the office above during my . 2 and turned all my to - !
14,820565429383004160,conwy_pm,2019-03-25,I lover the natural light that into this beautiful ️ This 7 bedroom house 11 & ; is available to book via
15,1464546890,gmgreencity,2019-03-25,"today on each data layer for improving air quality , flood mitigation , providing leisure & ; recreation"
16,110160497,johnholton82,2019-03-25,I blocked it out my brain shut down and I had no memory of any of this till few year ago for mental health and s / f and suicidal that it all came to light and everything came flooding back and it ' s as raw as if it now . Still too to report it tho .
17,363553278,ozymandias0_1,2019-03-25,"Legend comes from area around & ; - they used to flood a area regularly To them , I suppose , it WAS the world old testament his name was - linked to epic"
0,137609463,lowe_ee,2022-06-15,Little daughter awoke in of this morning because she to go ice skating . I to her about what a treat it would be and told her about the freezing and frost in the late period ...
1,2415603338,vlttangoopera,2022-06-15,"I doubt it very much . The status quo to survive fire , flood and earthquake and possibly apocalypse ."
2,303999750,andynbrown16,2022-06-15,Even with a busy of flood maintenance it ’ s great to see this incident response happening by
3,126008267,brianleddin,2022-06-15,"The Arterial Drainage Act to pull against to protect from flooding , against our to enhance and reduce greenhouse , and it the State lot of money . How can it be reformed , or should it be altogether ? welcome !"
4,717331980770271233,jrroszman,2022-06-15,"This is just Rocky Bay , kind of near - sadly , is closed because of damages by flooding"
5,1110655988,andysavage1969,2022-06-15,"My latest video is at Bass ' s , Derby . In the last few , have been to reveal the old Mill fleam so that a station can be to prevent flooding . Derby"
6,315340246,pbansah,2022-06-15,"Not sure I understood your here . “ Improper drainage ” to , but a properly drained can lead to flooding if continue to throw rubbish into it . With the exception of , 95 % of flooding in is due to !"
7,14911418,gazza_d,2022-06-15,About 10 I think . Can ' t find anything on the story about the level so went with the default . High and flooding will make it worse too .
8,36933503,kudzu_dub,2022-06-15,"So let me get this straight . The want closed for coming via the EU . But open to allow their to flood & ; by extension the EU . That ' s it ' t it ? Political by who are , to by press ."
9,3533955989,no1_nicola,2022-06-15,Great to see the support flooding in from ' s past & ; present What about our many ' s who also appear on the show ?
10,1462428901,donaldclarke63,2022-06-15,This tweet me to look up R - Type on . It all came flooding back . Awesome game .
11,21489823,paulreevesea,2022-06-15,"this week , bridge was closed to all , and . This work is to allow to temporarily restore two way traffic for the duration of the engineering works to construct a new flood wall . More :️"
12,128861308,boggywood,2022-06-15,"It ' t * have * ' climate ' . That phrase itself is complete & ; utter nonsense , the fact that it is repeatedly used by so many , ' t make it any less nonsensical . The Dutch are engaged in flood prevention . . . Good for them I say !"
13,1084776934205210625,dominicfishpoet,2022-06-15,"flood of ' woke / unelected EU ' re flight - the court of human , which the set up in 1950s , is not an EU court ."
14,102716675,urbanpivot,2022-06-15,150k - 200k at risk of flooding from sea level rise by 2050 ( only 28 ). Note this is assuming we keep warming to 2 . So in all likelihood it will be worse .
15,107754203,michaelcranston,2022-06-15,Midweek shift with forecast service - plenty of rain for but thankfully no flooding also in the wrong area to help with early
16,244694950,milesodavis,2022-06-15,This is pretty alarming for and flooding
17,87457486,catriona_ogilvy,2022-06-15,flooding back listening to speaking about her and the of neonatal intensive care and the journey beyond .
18,1318672021648248838,the_happydaddy,2022-06-15,"One day at a time mate - the will continue to flood your way . So many in the are on similar . Keep going , you won ’ t regret it"
19,21213645,koopgirl,2022-06-15,Excellent article the preliminary extent of the devastation and what this for south western Montana and . flooding Montana
20,1022111032616071170,robdaviesea,2022-06-15,3 ago - June 2019 saw intense Summer flooding in the . Flooding from intense summer rainfall is going happen more frequently because of climate change . It ’ s important we measure these to better understand them & ; improve & ; in future .
21,1139638046096273409,williemunro1,2022-06-15,"Interesting and scary . However , whilst the level of the land here is below the flood level , I think that it might just be by the higher level of the promenade , so long as any such as the underpass have protection ."
22,820673250946596864,cathseal1,2022-06-15,I ️ this video . Not only does it include some great feedback about the of being in a community of practice for natural flood management - it also some great of in practice at the . Take a look Thank you
23,1113733976554917888,adarakstudio,2022-06-15,"More brilliant work from - essential for all flood prevention , and always a pleasure to produce video content for them ."
24,890565410,yatesmangone,2022-06-15,say most people want the flood of illegal to end . What ' s your solution ?
25,1048854091,geographysw,2022-06-15,Good map and in here on climate change and coastal flooding
0,27222673,tankslapper,2020-11-21,"Some of them are unbelievable We have folk that move to Mid to escape to the country then start about , and stick up flood around their because it ’ s ‘ very dark ’"
1,2893559127,dapgray,2020-11-21,"Feared the worst in first 10 but , boy , what spirit and fight ! Graham ’ s grit , Young ’ s direction and flair . Also closed out game carefully thanks to Flood ’ s wisdom ."
2,1931252316,flood_ronan,2020-11-21,"Plus lots of out too , great to see"
3,67672023,wewantglazerout,2020-11-21,Need to do what New York did when they ’ d had enough of most turning into in the 1970 / 1980s . Invest heavily and flood the surrounding area with Police 24 / 7 .
4,242952434,mrdragon_chris,2020-11-21,"I think this is why most people are the reaction feature for the time being , people still see it just don ' t flood your"
5,20702486,ruthier,2020-11-21,"So last night I ' t get to sleep because everything I went through seven ago came flooding back . All those about "" she ' s always been kind / professional / friendly with me "" just you feel like you ' made the bullying behaviour up . As if you ' re crazy ."
6,1151937345995857920,mon_las,2020-11-21,"Yes if the former railway were used its well above flood & ; would allow access from Hill Street through the Dingle along to Llyn & ; the path that it on the side , this would provide excellent"
7,3158557102,muirton71,2020-11-21,Great interview Eric . Nice that he and have spoken recently . of some of best and times at the club in his spell there come flooding back .
8,3503231057,tallpaulturner,2020-11-21,"the power and profile of a Regional Mayor ’ t it ? and the Mayor have been very high profile . Like the Hull all over again , we ’ re not major news it ."
9,829817703884001280,dwpservices,2020-11-21,Urgent turnaround a pump which was flooding a plant room at a west end hospital last night
10,353285355,meatybeefy01,2020-11-21,"of the day , if the world was covered in a great flood and there is no evolution - why do we have fish ?"
0,3446146816,riverlevelsuk,2017-11-21,Flood Alert : 23 : 15 21
1,2998271746,prestonelle,2017-11-21,Been sitting watching military for the last 20 in of . ' s
2,20067665,laurencahalane,2017-11-21,Listening to Fifteen by Swift me feel extremely old . All those flooding back . So . much . .
3,257612249,megankirby26,2017-11-21,"If I see Pep tweet about stepping up , improvement and another picture of some flood lose it"
4,38009201,touchmyhumps,2017-11-21,The pass advert me think of Love is Easy and all the come flooding back
5,3169589519,ridgewayonline,2017-11-21,Simple solution to Scour and Subsea Asset Protection Oil & ; Gas Flood innovation
6,414224695,watsoninverness,2017-11-21,", , , , Eastern , , all beautiful .... hope the come flooding back Zimbabwe"
7,85636450,disasteraware,2017-11-21,"New Alert : - Northern , Severity : WATCH"
8,3446146816,riverlevelsuk,2017-11-21,Flood Alert : and 20 : 15 21
9,200676109,_hollygibbs,2017-11-21,"Finished my story on the flood scheme today , now to the avid suite !"
10,809353867263676416,adambaylissea,2017-11-21,Day 2 of the Silver Review - Today we got our wet and dirty . We to inspect some of the defence in the channel up close and personal . Here ’ s a small team of us the hydraulic ram and flood gate .
11,3446146816,riverlevelsuk,2017-11-21,Flood Alert : Somerset coast at Weir 18 : 40 21
12,399684298,clatworthyjon,2017-11-21,"7 today ; flooding , gain access , few , minor , light aircraft landed safely with airport Fire !! And control let us go off the run for a few this morning to do some line rescue training .... double drill today"
13,222851586,markbowersea,2017-11-21,"Bit of rain around over the next 24 , never a better time to check your flood risk , only a couple of ."
14,3446146816,riverlevelsuk,2017-11-21,Flood Alert : and Catchment 17 : 44 21
15,3300707338,dai_james1942,2017-11-21,Stand by for flood of on plight of in Ocean in 16th Century
16,303999750,andynbrown16,2017-11-21,As now in force for most of . Could be 12 or more flood to come in the next 36hrs .
17,3446146816,riverlevelsuk,2017-11-21,Flood Alert : Catchment 16 : 45 21
18,56212562,bordersweather,2017-11-21,": Alert in effect , Flooding is possible ."
19,3446146816,riverlevelsuk,2017-11-21,"Flood Alert : , Crake and Mill Beck 15 : 24 21"
0,36960651,bexbel,2018-07-23,And to great effect again in the south during the of 2001 / 2
1,2792823131,tia_curtiss,2018-07-23,This is be me watching all the possible all day trying not to cry but it ’ just flood out and I won ’ t be able to cry 8YearofOneDirection
2,2874812680,lisarparker,2018-07-22,"But then everyone will flood down here ! Alas I ’ t turn the location off before I though , so the ‘ secret ’ is out !! Film crew & ; kit certainly took up quite a chunk of the high street this year though - interesting to see the finished !"
3,1096691101,dpdormouse,2018-07-22,This was superb and I was in
4,563203489,lynseyt80s,2018-07-22,I am in of
5,1319551452,stunninglad1,2018-07-22,"Nightmare , - A big insurance claim needs to be made there . Over in the , we are a drought . However , it won ' t last and will be coming here , too ."
6,376815674,adrianwaite,2018-07-22,According to the the plan for a archaeology exhibition have been dealt a major blow . are worried about potential flooding . See
7,3372114856,diannejojo10,2018-07-22,"Daughter no . 2 me upstairs ....... It ' s over , of , God these of mine have been it this week poor"
8,21003161,ianewebster,2018-07-22,"Because people would steal the lot , or use to plug & ; & ; then flood the room - sad but true"
9,3438510231,livi_gaffney,2018-07-22,Flood it like a tidal wave
10,3355587515,nickyebrennan,2018-07-22,I am still supporting on Road and Road ( and the surrounding ) that have been by the flooding . We often forget the human impact and effect on mental health flooding .
11,572760485,dailycambridge,2018-07-22,over flooding as new plan is unveiled
12,1000721996018257920,ameliashcps,2018-07-22,* all the flood various people ’ s ’ s whether they ’ re actually dating *
13,905051659465785344,buglifescotland,2018-07-22,It ’ s ! and reduce and the risk of flooding & ; and local and bogs4beasties
14,3077431807,jacquimurray25,2018-07-22,"It ' t take more than 18 of fast flowing flood water to drag a car downstream plus you don ' t know what ' s underneath the water . Big fan of electric , but I ' m pretty sure flood would recommend extreme caution driving in all !"
15,20799420,daveblacklfc,2018-07-22,"Every pass , shot , bad cross to be met with an unfair barrage of abuse for some reason . He ’ s been dropping quite deep at times too - again , met with an equal flood of “ get off Miller ”. reserved , exclusively for him too ."
16,1123127803,lady_edmiston,2018-07-22,"“ Suddenly , GOD , your light my path , GOD out the darkness . I smash the of , I vault the high . What a God ! His road straight and smooth . Every GOD - direction is road - tested . Everyone who toward him it .”"
17,26978323,jo_ftc,2018-07-22,"I was born in Bay , schooled in , spent most of my time on the water , lived in a caravan in whilst the went in and experienced the & ; . The Coastal forum in 2016 hit home like no other ."
0,991693975814893568,blaiise1,2021-05-26,I want a picture of with the trophy flooding the . I hope we can all be happy for him as we were for and .
1,3041908975,jwoffindin,2021-05-26,Take me !!!!! I had to go a couple of ago when we had the really bad flooding and had to cancel . The city hall were brilliant and gave us a full refund . What is the tour ? I would have to have the on my nose obviously
2,707333157754937345,halliwell_sally,2021-05-26,Another brilliant opportunity with We are now recruiting for a Team Leader for our Flood Coastal Risk Erosion Management service .. for more see below
3,304567416,peterbrammer1,2021-05-26,"We all reminisce in life , once again coming flooding back to that fateful day , the judicial system is there to serve & ; protect , unfortunately it only their own , sickening !! once again ordinary people get in the , are with the ️"
4,151240849,ashrouth,2021-05-26,"poser You were angry about the idea of to help homeless people , and you were angry that I oppose building of flood . There is no meaningful discourse we can have - my priority is human , yours is ."
5,743150308763787269,sikhcolouring,2021-05-26,"! It been 6 on from the . The and remain steadfast as ever at the of ' s capital . They will not be from their goal of the 3 farm , come rain , sunshine or heavy . protest"
6,151240849,ashrouth,2021-05-26,poser If it ' t built on a flood plain then ' t interested .
7,151240849,ashrouth,2021-05-26,' t take long to get from ' my view that building on ' t going to solve housing ' to ' he ' s angry at me for opposing house building on flood ' Liberal : homelessness by building underwater rural
8,151240849,ashrouth,2021-05-26,"poser There was a real risk . Low lying land in rural . It was a genuine flood plain that magically when a developer a new land survey . We blocked it , and know , it kept flooding every couple of . That would have been 200 ruined ."
9,1281042793,eric_hawkins9,2021-05-26,"Every time I hear the name , switch off . In the mean time , millions in are away from a cyclone , already many people , flooding and"
10,151240849,ashrouth,2021-05-26,poser Have you seen the destruction that flooding ? I have . It people ' s . Are you serious ? Build on flood ? That ' s .
11,151240849,ashrouth,2021-05-26,"poser It ' s already becoming commonplace for people to breach their permission and just hope for a fine that they pay off , or for money to exchange and for flood to magically recede , or for to be built sub - standard with leaning , fair weep ,"
12,1202159197,bluebird0309,2021-05-26,1 ) I ’ m I have today been sent a couple of on . Firstly an examination on Avenue in relation to the flooding revealed a problem do further works are for next week .
13,359834445,cherylstev,2021-05-26,"Don ’ t get appliance insurance . They ‘ fix ’ your washing machine , flood your kitchen as a result and then leave you without a working machine for over 10 days . Happy to take your money , reluctant to employ enough ."
14,41582030,jamie_woodward_,2021-05-26,"Causal links between and eastern Mediterranean sapropel formation during the past 125 , 000 confirmed by and radiocarbon dating of Blue and White 🇸🇩"
15,4865168338,screwloose1980,2021-05-26,The Great Flood plaque
16,478634634,micheleseren,2021-05-26,", never forget where you stand in the : all the important the Government were concerned about in . Flooding ' t"
17,28112784,jackm440,2021-05-26,"Delighted to see still flooding twitter this morning . The people of are a force to be with ! 100 % redress , no less !"
0,858225474,troystepher,2017-01-21,"of trust ; flash of pain . We hope you your stay . It ’ s good to have you with us , even if it ’ s just for the day"
1,145189980,stuartdhughes,2017-01-21,the flood of Comical ....
2,964107452,colinmcquistan,2017-01-21,Annual flood damages up to 100 billion by 2080 via
3,525649460,joeoreilly4,2017-01-21,Night away with herself before the flood open
4,91827652,nwalesdragons,2017-01-21,"Hi Mark , we are a flood of egg at the moment , all to have in 2017 , why would this be"
5,225624961,jstrakerj,2017-01-21,... nearby show that can ' t be for by flood . If this ' t go against your religious ...
6,225624961,jstrakerj,2017-01-21,"Even if we accept with plate tectonics , flood geology been thoroughly . I can wander ..."
7,122023383,johnsonator85,2017-01-21,In of productivity Flood was better solely for that shank into the top corner v
8,61044791,jp_simpson,2017-01-21,There to be a lack of in the . Both ' s and were out of them . Blaming the snow and in .
9,303779201,moirafowley,2017-01-21,Really amazing . of hope
10,86316945,mattgriff1968,2017-01-21,Flood who also does a great line in
11,86316945,mattgriff1968,2017-01-21,Flood spooky
12,580067775,sparkyservices,2017-01-21,Led flood up .
13,22253896,ruthlucie,2017-01-21,Let ' s flood twitter with of love & ; support between across the world to show how STRONG are and how we won ' t be quiet !
14,1620556794,pamsdon,2017-01-21,Especially after the that perpetrate the / flood plane ????
15,297853000,craigsimmy,2017-01-21,with the although Flood a strange one ?
16,3373727848,boneidle62,2017-01-21,after 2015 . Shoal in river bed part of flow & ; toe of W riverbank .
17,2493511604,wessexrescue,2017-01-21,Module 3 Technician training today for our ! flood rescue training
18,124499422,adamsykeswirral,2017-01-21,"what want & ; how some have different . cause , breaking point poster , death penalty ,"
19,593756033,dailysurrey,2017-01-21,' and ' exhibition at Museum fascinating from 1947 to 2014 Surrey
0,1208655426025336832,colinwo03732360,2021-09-06,Would ️ to flood your married 🇬🇧️
1,2433830412,coventrycanon,2021-09-05,' t it ! As the one time Reader in ( shortly before the Flood ) I felt specially of them all
2,2531353707,deegallmckillen,2021-09-05,was dry over all 122mm of rain most fell 1st weekend with flash the morning
3,20265957,dvnam,2021-09-05,Just put the Live in Rio version on in the car - had to stop driving - every time
4,1085306994,joannebenbrook,2021-09-05,"I ’ not been in a great place myself lately , something to work out for me just this once but sadly ’ t to be , so again my confidence was my anxiety surfaced and all my came flooding back , they are hard to fight but I am fighting x"
5,729145609,kennybrown1964,2021-09-05,NO MORE Needs to grow a pair Macron needs out a laugh flooding us with doing it on purpose no one can convince me other wise
6,738462567316770816,slowtheflow_uk,2021-09-05,"is at the forefront of ! If you are at risk of flooding , do check this out !!"
7,1073323698923421697,condoverfurnit1,2021-09-05,"It ’ s so real and not just something on when you see you know and used to walk and frequent , coffee , , , all flooding , like when it in"
0,269821682,cmclpt,2019-02-08,Fire ? Flood ? And then famine ? Do turn the heat down a tad .
1,271126944,beckydrew94,2019-02-08,"In of watching this . What a wonderful song , video and message"
2,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River Pang from East to and Brook 21 : 43 8
3,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River in and 21 : 42 8
4,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River in 21 : 38 8
5,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Tidal River from Lock to 21 : 07 8
6,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River Blackwater 20 : 52 8
7,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Upper River 20 : 59 8
8,3446146816,riverlevelsuk,2019-02-08,Flood Alert : West Somerset 20 : 37 8
9,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Western Rother 20 : 33 8
10,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Lower River 20 : 21 8
11,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River Wye in 20 : 24 8
12,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River Wye in 20 : 24 8
13,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Confluence 20 : 03 8
14,41146510,bradford_tanda,2019-02-08,Did you get a flood grant from Council ? Here ' s what you ' re being to do now
15,2225280836,chriselaa,2019-02-08,Flood produced this album aswell .
16,20629318,mountainhares,2019-02-08,di ( idea of stone ) by ( 2008 ?); river boulder suspended in the of a bronze tree inspiring of flood debris or alien or maybe a …
17,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River south of 19 : 01 8
18,187263319,tinadicko,2019-02-08,When you get to at 10 : 45am but the ' t and it was closed due to the river flooding still had to pay the Pavilion a visit for a
19,839382192811835392,judithm58257161,2019-02-08,A wise move Dee .... hope they have some lovely comfy and roaring ( plus good food and drink of course ) We ' had some pretty strong wind and lots of rain ( and now flooding ) ️️️
20,1071067624786849793,ghslifeguards,2019-02-08,The ebb tide is taking some of the flood water away . High tide is 02 : 40 tomorrow morning . Heavy rain is also throughout the night . A flood alert is in force for & ; the surrounding area . Follow and for .
21,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River 18 : 22 8
22,4370978177,gavia_env,2019-02-08,Flood on the River Earn today and rising . @
23,19962432,commercialdon,2019-02-08,is my as soon as that first skip I ' m in .....
24,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Catchment 17 : 40 8
25,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River in and 17 : 46 8
26,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River in 17 : 43 8
27,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River and Brook 17 : 48 8
28,839382192811835392,judithm58257161,2019-02-08,Flooding around following the arrival of Storm
29,839382192811835392,judithm58257161,2019-02-08,Flooding around following the arrival of 500pxrtg
30,657163,dalelane,2019-02-08,That was the worst flooding I ' seen on Lane for a while ! A chunk of the drive home was like driving through a river !
31,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Upper Area 17 : 24 8
32,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Mid Area 16 : 47 8
33,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Upper River 16 : 54 8
34,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Middle River 16 : 59 8
35,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River Wye in 16 : 51 8
36,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Lower River 16 : 43 8
37,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Lower River at the River confluence at 16 : 26 8
38,3446146816,riverlevelsuk,2019-02-08,Flood Alert : Coast from St Bees Head to 16 : 16 8
39,3446146816,riverlevelsuk,2019-02-08,Flood Alert : River Wye in 16 : 21 8
0,255066150,idolscribblings,2020-12-31,"As the flood rose at the end of , Amber Goddess of Flood the pantheon ."
1,20584666,niallerc,2020-12-31,"Don ’ t know to be honest and never assume anything when , everything was thick and fast just like today ’ s flood with alternate , and . I shall remember to use deadly weapon . Also ."
2,19595630,traymca,2020-12-31,"Rather foggy day and the remain ..... hopefully 2021 will be clearer , and dry underfoot fog"
3,107515874,gulfareen,2020-12-31,Yet another great thread . My love of archaeology and is still very much loyal to ancient . I do wonder what sort of time stamp we are looking at for the Great Flood ?
4,21041625,adamc1337,2020-12-31,The Flame in the Flood 4 / 10
5,357011851,tinaonions,2020-12-31,"Yeah , Definitely . Have you had to request Ice on any of your ? We did for near Flooding on lane & ; Slash lane ."
6,130845029,vickiewoodsford,2020-12-31,"Fair play . How he ’ t throw in the towel this week is beyond me . Not only dealing with the flood , but for dealing with my stress he a bloody medal"
7,723742357,cllrdavidgraham,2020-12-31,"Well this year been 1 to forget ! We have seen social , , school ( then opening & ; again ), flooding , , shielding , pub , , virtual ( you ’ re & ; hand is still up ) & ; most importantly looking 1 / 5"
8,2724306417,leehutchison_,2020-12-31,Probably would ’ seen it easier if you ’ t flood the chat with chat instead
9,1931252316,flood_ronan,2020-12-31,"Well done , incredible leadership , Happy New Year"
10,302801361,jack_stewart__,2020-12-31,of 2020
11,82973159,colinfloodefc,2020-12-31,My friend Flood is for in the Community . Check out their page and please donate if you can . Thank you !
12,366481869,mattydoherty10,2020-12-31,Just watched Way ... It all comes flooding back ... Onwards to 2021 .
13,1657588597,theianhalstead,2020-12-31,"If he ’ t been both the financial safety net , and the club ’ s figurehead , after * * Flood ’ s went under , ’ s future would have been very different ."
0,4726343735,sloughfs,2017-12-31,have been out and about already this evening with a re inspection of an incident on site and one appliance just returned from flooding at a domestic property . NewYearsEve2017
1,421888340,robynelmarshall,2017-12-31,As soon as Lea in New Eve I am in of
2,726495400757198849,thewarofnow,2017-12-31,Well if it ️ like this I ’ m in
