,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
16790,0,1083429619,ellahiecooking,2017-02-21,And Then The Peace of The Lord will flood your whole being,Positive,0,1,0
16791,1,3446146816,riverlevelsuk,2017-02-21,Flood Alert : Lower River 16 : 23 21,Neutral,0,0,1
16792,2,14105953,blobrana,2017-02-21,St . Peter ' s Flood was the first of two storm that struck the coast of in 1651 .,Neutral,0,0,2
16793,3,3446146816,riverlevelsuk,2017-02-21,Flood Alert : River and its 09 : 51 21,Neutral,0,0,1
16794,4,3446146816,riverlevelsuk,2017-02-21,Flood Alert : Upper River Ure 21 : 06 21,Neutral,0,0,1
16795,5,267889950,chrisjohnmich,2017-02-21,The new underpass closed due to flooding,Negative,1,0,0
16796,6,218598586,janmcn,2017-02-21,sing thank you for your glorious and incredibly moving performance this afternoon . We were in at the end !,Positive,0,1,1
16797,7,2498871378,greenbeltsal,2017-02-21,This is the northernpowerhouse17 Traffic congestion pollution runoff flooding,Negative,1,0,0
16798,8,3446146816,riverlevelsuk,2017-02-21,Flood Alert : Upper River 16 : 24 21,Neutral,0,0,1
16799,9,3446146816,riverlevelsuk,2017-02-21,Flood Alert : Lower River 16 : 23 21,Neutral,0,0,1
16800,10,3446146816,riverlevelsuk,2017-02-21,Flood Alert : North Sea Coast at 16 : 23 21,Neutral,0,0,1
16801,11,217012625,richfordssw,2017-02-21,WATCH parish talk about construction & ; flood damage,Negative,1,0,1
16802,12,217012625,richfordssw,2017-02-21,parish fact - finding visit to depot flood flooding construction building,Neutral,0,0,1
16803,13,217012625,richfordssw,2017-02-21,We ' a story for you on committee chair ' s fact - finding visit to a flood depot in,Neutral,0,0,1
16804,14,217012625,richfordssw,2017-02-21,We ' a story for you about chair of committee ' s flooding fact - finding visit to depot,Neutral,0,0,1
16805,15,217012625,richfordssw,2017-02-21,Chair of made a fact - finding visit to a flood damage depot . More & ;& ;& ;,Negative,1,0,1
16806,16,3446146816,riverlevelsuk,2017-02-21,Flood Alert : River and its 09 : 51 21,Neutral,0,0,1
16807,17,613234429,tonylabrum,2017-02-21,will the debate feature a statutory duty for Fire Service to provide flood and water rescue ?,Neutral,0,0,1
16808,18,3446146816,riverlevelsuk,2017-02-21,Flood Alert : River and its 09 : 51 21,Neutral,0,0,1
16809,19,571749506,dailylincs,2017-02-21,YOUR : Spalding ’ t at risk of flooding,Negative,1,0,0
16810,20,20246322,tidyboiler,2017-02-21,"Hi Missy . River not at best , at the moment , following flood state . Our base & ; be to meet up when you near",Negative,1,0,3
16811,21,1482748352,growinthecity,2017-02-21,All that said its a good engineer solution for urban / town to avoid flooding did,Positive,0,1,0
16812,22,888279080,angelcptbarney,2017-02-21,Dorn dun an mild traps reset secure up Snowy an we try tu get an flood u,Neutral,0,0,1
16813,23,74150100,elmslieender,2017-02-21,"Should be grateful that post flood , insurance premium only gone up 38 %. That said , were very good throughout .",Positive,0,2,0
16814,0,306489962,robbiecampbell9,2018-08-01,Can you stop liking every tweet . U r FlOoDiNg My .,Positive,0,1,1
16815,1,1012070847501291521,robbiebutlermla,2018-08-01,"spoken with a number of in after the weekend flooding , the relevant department and head of the civil service to see if an emergency fund can be made available for small business . Well done for your help on the day",Mixed,1,1,0
16816,2,1164289590,mylifemysay,2018-08-01,Flood Hi ! Would you mind following us back so we could you about something ?,Neutral,0,0,2
16817,3,2922619011,kerryannewilde,2018-08-01,Flooding is not nice at any time . To help reduce the damage or prevent it happening consider an HEP - Household Emergency Plan . Also consider fitting - Property Level Protection and appropriate insurance which flooding .,Mixed,2,1,0
16818,4,977830951010160641,kirtrooandplu,2018-08-01,HaMST3r Don ’ t mind this but I ’ m in of right now . at top sensitive which is why I hide behind my persona of the rude filthy minded queen . Behind that I ’ m a very self confident far to soft man . I struggle every day as it is I feel all my hard work,Negative,2,0,2
16819,5,448192106,awjre,2018-08-01,"I think it ' s also disingenuous to for the Stadium to use 628 for when , once it will have reduced the to 320 if not less . Whatever with the stadium , should be seriously considering a flood - able underground car park anyway .",Neutral,0,0,2
16820,6,1273652112,cahill_simon,2018-08-01,It ’ s a sorry state of when you endorse a candidate from outside the JC9 .. & ; the flood open some of us lived through the 80s I know what a socialist is,Negative,1,0,2
16821,7,587756373,love_bridal,2018-08-01,"More amazing flooding in from our beautiful LOVE , this of the lovely Gemma & ; who got married at the incredible just last weekend ! Such lovely …",Positive,0,3,0
16822,8,35439463,dindjic,2018-08-01,to get out,Neutral,0,0,1
16823,9,303999750,andynbrown16,2018-08-01,Agee entirely Flood risk policy being as much a social thing as a technical thing - and to it being complicated suite of .,Negative,1,0,0
16824,10,303999750,andynbrown16,2018-08-01,Next job here for you ! What they need is a national flood risk assessment that also detailed local !,Negative,1,0,1
16825,11,38403062,ariana_activist,2018-08-01,"I know what ' s happen as I ' seen it of times , but no matter , in of watching ' Glory ' ( 1989 film on the civil war ) And what a music score Glory film 54thregiment",Positive,0,1,0
16826,0,77030675,steholywell,2020-05-25,"flooding back now Will ask my wife in the morning if she the sports shop by park and ride drop off as she grew up in Chester . the only other sports shop I can think of was the one by and the chippy in St , and in precinct",Neutral,0,0,2
16827,1,1149294398150205440,stuartgardner2,2020-05-25,This is not a reason to flood tor the local beach .... stay home and safe,Mixed,1,1,0
16828,2,2985623008,dbirch214,2020-05-25,"Warranted flood , I guess some people require before defeat !",Negative,1,0,0
16829,3,2180519486,allups123,2020-05-25,this hurricaneseason2020 causing concern ? check out Flood Traps on,Negative,1,0,1
16830,4,718419855947468800,lukeacorkery,2020-05-25,"Refreshing the page on all my social media , that exit poll . It a landslide . Then the and Messenger exploded . like “ I ’ m so emotional ”, “ I ’ m so to be right now ” and “ I nearly the car ” came flooding in .",Mixed,1,2,1
16831,5,295833447,gordondow1,2020-05-25,Clearly an instruction gone out to flood Twitter with supporting . This tactic won ’ t work .,Mixed,1,1,0
16832,6,353671737,101mothergoose,2020-05-25,"Yes , certainly in my . I am also equally dismayed and by the Party line flood of from Tory what we today . This completely eroded my personal confidence in this Government .",Negative,2,0,1
16833,7,373299702,graftonfineales,2020-05-25,"Thank you for your offering of support . We have been through so much as a town , the flooding in where we lost a business , and now this . It ’ s been a tough few for a lot us but now have an amazing network of support from all the hardship we ’",Mixed,1,2,0
16834,8,212325205,sian_parry,2020-05-25,It ’ flood the local area,Neutral,0,0,1
16835,9,212325205,sian_parry,2020-05-25,To build a bloody dam to prevent flooding further down . They ’ re fighting it tooth and nail .,Negative,2,0,0
16836,10,212325205,sian_parry,2020-05-25,Not to build but to flood it,Neutral,0,0,1
16837,11,295343150,anthonytrowie,2020-05-25,on and the fiasco . Personally I think the majority of people are now not afraid . As local start to open the of people are going . of people everywhere for non - essential shopping . Deliberately the to excuse,Mixed,2,1,2
16838,12,3028559987,yourlittlekanga,2020-05-25,Want to direct and let him know how you feel about everything at present ? Here ’ s the contact form flood the with your about COVIDー19 and why there should be two of at play ? One rule for the elite ?,Negative,1,0,2
16839,13,1071339366323314688,ullswatercic,2020-05-25,Providing the wood ' t a flood risk I would nearly always say it was a positive to fish and . Great shelter for young fish and with variety in the beck by washing out or helping to drop gravel to spawn in,Mixed,1,1,0
16840,14,15168499,lewiscraik,2020-05-25,Great stuff ! Is there any to extend this further than your research ? it had any effects on downstream ?,Positive,0,1,2
16841,15,795171038350950400,tonyhansonesi,2020-05-25,We are in about land drainage and flood relief soft that may attract - at present nothing specific ...,Neutral,0,0,1
16842,16,170566266,jonathanboakes,2020-05-25,"C Before , it was the old tube . We also had the water pipe burst and flood the downstairs . of knocking and tapping and we never in the ‘ cave ’ alone . it though , good for .",Positive,0,1,3
16843,17,56408403,ben_oldstones,2020-05-25,"Book 3 . Absolutely superb . In of reading the last few . Happy . Sad . All the . Before it , I recommend everyone read ‘ s wonderful story .",Mixed,1,3,3
16844,18,143381628,alecfprice,2020-05-25,The were only in - but I can see how it like that was last year !,Neutral,0,0,1
16845,19,246324373,floodmary,2020-05-25,thank you SO much for your positive response to my update . to hear that your really speed up your recovery time after the recent ! X,Positive,0,2,1
16846,0,3919613235,ep_designs3,2020-07-19,"To all in the world , join & ; post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post an image .",Neutral,0,0,5
16847,1,860593940768190465,annhornigold,2020-07-18,SIMPLE have to look for someone to judge . Climate change is MANKIND ' S fault . = NATURE .= NOT !!,Negative,1,0,2
16848,2,3293067333,joconwaygeology,2020-07-18,"The I saw in Holt were from flash flood , some with dispersed throughout , some really concentrated together .",Neutral,0,0,1
16849,3,222463534,moiststrawberry,2020-07-18,"Dan C for the advice , I picked up The on card from a comic con cost me 40 quid , thought that would be it , but I kept on seeing these of beauty , and nostalgia and childhood was flooding back",Positive,0,1,0
16850,4,303999750,andynbrown16,2020-07-18,Farm The best are when you ’ d have no idea what flood function they perform if you ’ t told !,Positive,0,1,0
16851,5,1064184990,notshawnow,2020-07-18,The film When a Man a woman me . Not seen it for and still me in .,Neutral,0,0,2
16852,6,93626031,petezanzottera,2020-07-18,"yes , you ' re right , its been there quite a while , and Bridge had some pretty torrential flooding , but it a grate over the drainage ...",Neutral,0,0,1
16853,7,19994455,annemcfc9320,2020-07-18,Watching london2012 in of,Neutral,0,0,1
16854,8,967140449776488448,iodine98789470,2020-07-18,boy you are so right I was thinking thing in are happening in first then the virus a plague the next to come is famine with all these job the will cut universal credit no more pension cut unemployment credit,Negative,1,0,0
16855,9,3065588385,wcmdorset,2020-07-18,Flooding up and looking good ... koi ask @ West Manor Bed and Breakfast,Positive,0,1,1
16856,10,118225818,mikeilloyd,2020-07-18,Now in my happy place ! and so I am my to Relax and after a busy 5 of Flooding & ; covid19 Holiday Time,Positive,0,2,1
16857,11,295909141,marcusexiles,2020-07-18,If made best Thank you Fluff ( ) for being the best friend to Lily and your beautiful about her during your Head Girl speech . You had us all in of WingMan,Positive,0,1,1
16858,12,776908728218116096,ritafinlay1,2020-07-18,I still think it was daft .. it was going to open a flood gate,Negative,1,0,1
16859,13,1247245918904233985,christi06828636,2020-07-18,It ' s all the BANE every one thats latest huge amount there all live together few true fact Scot not got millions hardly any though wee want to open the flood your so lucky stopping that,Positive,0,1,0
16860,14,25066716,corkenvforum,2020-07-18,in the knowledge that ' water is life ' need more awareness of the value of water here ire if they can stop those why can ' t we stop destructive flood works,Negative,1,0,0
16861,15,1112467617497972738,dom_flood,2020-07-18,Sam You have to have for to be in this team mate,Neutral,0,0,1
16862,16,465413988,stutranter,2020-07-18,Might have to mute for a week if he flooding my with promotion,Neutral,0,0,1
16863,17,796429512451956737,yasmine_oozeear,2020-07-18,My heart for all and going through this terrible flood,Negative,1,0,0
16864,18,202620454,doaatalay,2020-07-18,"bu flood . Son bey . Ne , ’ in .",Neutral,0,0,3
16865,19,305037619,wealandsbell,2020-07-18,EN I once had to accompany the to . It was among the most traumatic of my life . The ' wild west ' extravaganza still me to wake in the night in of anguished .,Negative,1,0,2
16866,0,2496025830,kylemalevocal,2022-02-11,Watching ' AFTERLIFE ' In of . In 1984 at 14 my dad was alive . Lovely to see my daughter understand as she see ' s me cry at the film she get ' s that all that are . THEY ARE EVERYTHING .,Positive,0,1,3
16867,1,1359098774371659776,cake_dame,2022-02-11,"Thanks for the wonderful , come flooding back . 2011 .",Positive,0,1,1
16868,2,122460226,ninjginge,2022-02-11,We tried to avoid rush hour . Bit difficult when all the kick out at the same time and everyone onto the first train . in a can .,Negative,2,0,1
16869,3,3052782203,chickmckenna1,2022-02-11,flood Used them once . Never again Dreadful customer service .,Negative,1,0,1
16870,4,2269577839,sockcouncil,2022-02-11,People are more important than broken taps and,Negative,1,0,0
16871,5,731160042934808576,imccrossan1,2022-02-11,flood I ' t know that . Thanks for .,Positive,0,1,1
16872,6,65701078,shellakeypookey,2022-02-11,"Sweet muscular Have a gander at what like a still from a movie - "" 101 ways to perish in fire or flood "" The The over the hob The shower !!! housing How in hell is this not illegal ? 🇮🇪",Mixed,1,1,0
16873,7,375773220,geoffreymyers1,2022-02-11,from Could you imagine the of snowflake,Neutral,0,0,1
16874,8,787071137159208961,kerriolorcain,2022-02-11,Don ' t assume that being autistic is a walk in the park . I can tell you its a hurricane between a thunderstorm and a flood . Just because I look and do does not mean I don ' t struggle day in & ; day out . Being i have to plan before everything i do,Neutral,0,0,5
16875,9,182441551,mapalerter,2022-02-11,": Temp Road Closure by County Council on L8009 / L8010 Road , periodically from 14th to 31st 2022 for Flood",Neutral,0,0,1
16876,10,708371939660865536,micky_boy_69,2022-02-11,Instead of flooding Eastern with as it to provoke another war,Negative,1,0,0
16877,11,946354860,harrychaplins,2022-02-11,flood in for “ pioneer ” body piercer after sudden passing,Neutral,0,0,1
16878,12,435167478,preservingus,2022-02-11,Wired Off the top of my head .. Lorry . It ' s all about supply and demand . We used to have endless eu labour flooding our country . Now the tap been turned off we have to invest in the people here . We have to pay a fair wage . We have to look after what we have . win,Negative,1,0,7
16879,13,256714750,kennytcork,2022-02-11,Yellow rainfall warning ️ for Cork from Valid 18 : 00 11 / 02 / 22 to 06 : 00 Sat Heavy rain will bring a possibility of flooding,Neutral,0,0,1
16880,14,148790139,lovebeachboys,2022-02-11,One flood and it will disappear,Neutral,0,0,1
16881,15,435167478,preservingus,2022-02-11,Just a standard working class man doing a job anyone could do .. That ' s why is good for me .. It endless cheap labour flooding our ..,Mixed,1,2,0
16882,16,1445097245620195333,athpaps7,2022-02-11,Your man of the match ? you don ' t know ball . He came on in the dying against a team with 11 men who were flooding the box . Of course he ' be a tad busy,Negative,1,0,3
16883,0,1035994969,indynursebrian,2020-09-07,"Amazingly to unblock the washing machine pump , clean up the resulting flood and make sure the washing machine functional after the impromptu repair job without waking hypersensitive hearing pregnant S . The blockage culprit ? a washable face mask",Mixed,1,1,1
16884,1,909539652,deexilio,2020-09-06,Oh for the 1st decade the EU would flood it with money - like a - type program - it would be deeply imperative to the EU ’ s existential identity,Neutral,0,0,1
16885,2,32220658,laurenlaunder,2020-09-06,"many just came flooding back , I used to LOVE making",Positive,0,1,0
16886,3,1182646779512311809,jwpreardon,2020-09-06,The ‘ flood ’ of from the 3 . 5 is on the way,Neutral,0,0,2
16887,4,207135000,blackcatkw,2020-09-06,who were by are flooding back .,Neutral,0,0,1
16888,5,80929922,blhbowlingclub,2020-09-06,"Only two of the outdoor season left so make the most of the sessions available ! The building work re flood on the 21st , the day after the Green closed .",Negative,1,0,1
16889,6,20460337,petelake77,2020-09-06,So many flooding back 1 + 2 again . Very well produced remake . all involved .. now to get back to the mall and onto the bull ring !,Mixed,1,1,2
16890,7,2877642887,paulberensheide,2020-09-06,"! Let me know your new posting . You ’ re In illustrious company . Thatcher lived at 19 Flood Street ! It ’ s all of 30 + since I did a stint in , setting up initially near your new neighborhood , closer to leafy Park .",Positive,0,1,4
16891,8,2942141031,davidbwilson58,2020-09-06,"rich77 That ' s strange , choose to join OF it ' s not as if it ' s flooding his .",Negative,1,0,0
16892,9,128579554,jimthevic,2020-09-06,"Knight reasonable and logical to me .... IF we ' re going with a planet wide flood , within human evolutionary period , during which EVERY species was into an bog boat , about the length of a football field",Positive,0,1,1
16893,10,15364204,danofftheradio,2020-09-06,"And now I ' m in actual at this . Powerful stuff , Tweet .",Positive,0,1,1
16894,11,1259946758987284485,wolf_js_games,2020-09-06,found your mood whenever a rocket flood you : P,Neutral,0,0,1
16895,12,246324373,floodmary,2020-09-06,"As these keep flooding , surely the housing association should consider recoverable repair and some during reinstatement ! News - on family ' s flooded home ' taking too long '",Negative,1,0,1
16896,13,623861875,greenpeaceleeds,2020-09-06,"Another devastating flood , leaving people on the streets for if not longer and leaving no for . With no food these people are in a climate change disaster .",Negative,2,0,0
16897,14,877492538,louhuntpiano,2020-09-06,I ’ literally just burst into of reading this . I ’ it all SO much x,Neutral,0,0,2
16898,15,1401971798,peter_baxman52,2020-09-06,Just watching Nick on . How did MI5 and MI6 not pick up on the flooding with false information during the election . Who them . .,Negative,1,0,3
16899,16,17897903,diarmaidm,2020-09-06,ie flooding the already !,Neutral,0,0,1
16900,17,292255670,martinyemi,2020-09-06,da drone I . Just had a look at the creation and flood from . They ' re completely different !,Neutral,0,0,3
16901,18,1228688379522449410,katiefelton17,2020-09-06,I was in of watching this last night . Poor was so honest and his grief was raw .,Negative,1,0,1
16902,19,86962890,clongent,2020-09-06,al will do what them & ; can ‘ ’ all he ... 🇮🇪 had a ‘ Trump ’ card & ; threw it in the flood,Negative,1,0,3
16903,0,198152590,lauren_willis13,2018-03-26,“ When the cut me down . I ’ m send a flood drown them out .” Such true at this moment in time . The flood is only just beginning .,Negative,1,0,3
16904,1,22005625,eamonryan,2018-03-26,I am down in Cork to speak at environ18 . Can ' t for the life of me understand why is thinking of building the wrong flood wall solution in one of the most beautiful river in the world . Environ,Negative,1,0,2
16905,2,514295248,lorenahall77,2018-03-26,I also remember going to when we got child of achievement and seeing our in ️ All the flooding back now,Neutral,0,0,1
16906,3,19228293,stevedey,2018-03-26,It you super emotional being a parent like ’ t it ? Stuff like that me in to at times !!,Neutral,0,0,2
16907,4,48982530,barnell_andrew,2018-03-26,"I sent my letter today , delivery . Can someone tell me , please , how the Council to remove or divert a flood plain ?",Neutral,0,0,2
16908,5,408655668,humanecreature,2018-03-26,Faery Flood,Negative,1,0,0
16909,6,18339231,kateflood,2018-03-26,Flood,Neutral,0,0,1
16910,7,68688819,ilovesthediff,2018-03-26,According to “ this campaign is ” - needs a bit more to be able to reassess the flood scheme in .,Neutral,0,0,1
16911,8,66799478,mattdrapps,2018-03-26,"I was sat in church recently thinking that I ' m a bit too Old God in my age thinking , ' Flood it all ...' when would have flooded himself to redeem the people outside the ark .",Negative,1,0,1
16912,9,301592719,purslowben,2018-03-26,I ’ dipped in and out when I can flooding back Oh to be in my early 20 ’ s again,Neutral,0,0,1
16913,10,135379966,theabingdontaxi,2018-03-26,", this ’ t quite worded correctly . The blockage of the drain at the front of The Rank likely by taxi & ; chucking their fag & ; other rubbish down it . Sigh . Flooding come from the leak .",Negative,2,0,4
16914,11,142089272,jacknowledged96,2018-03-26,In actual of watching this ️,Neutral,0,0,1
16915,12,1657588597,theianhalstead,2018-03-26,"What did say Flood say re the closure of the campus at the Turf , once by him and Fletcher as a major hub for degree ? Or the now derelict ? Or the spectacular collapse of his company , when he was off the board ?",Negative,2,0,1
16916,13,541003730,mindful_walks,2018-03-26,""" Not knowing the name of the tree , I stood in the flood of its sweet scent .""",Positive,0,1,0
16917,14,11609972,cwindley,2018-03-26,I about a38Flooding .. I have flooding in though business,Neutral,0,0,2
16918,15,236477226,holliebpreston,2018-03-26,wow here comes the sun never to put me in of,Neutral,0,0,1
16919,16,109390248,leebosher,2018-03-26,‘ ’ disaster flooding scenario on the beach with the . Flood fail and inundate the local town .,Negative,2,0,0
16920,17,487422243,madsemail,2018-03-26,You were - don ’ t get over it do some serious research . Read the survey on that house you - wet and dry rot subsiding built on a flood plain - still would you want it ?,Negative,1,0,1
16921,18,28617355,andylong,2018-03-26,flood What is this supposed to mean ? This is very offensive,Negative,1,0,1
16922,0,973799466,vk_hm,2017-05-26,"the is the literal word of God about literally true , this ... after the flood and are no longer quite so absurd .",Negative,1,0,1
16923,1,4866991137,illd0itlater,2017-05-25,I ' m in,Neutral,0,0,1
16924,2,151719488,ercrish,2017-05-25,Last time flooding made a lot homeless leading couple of in ? or state learnt from it ? What would be now,Negative,1,0,2
16925,3,145957808,pauharri,2017-05-25,Opening the and them flood in ' t either !!??,Neutral,0,0,1
16926,4,60944521,cokeacola64,2017-05-25,"Here here , impressive , rest poor maybe flood pass but and",Positive,0,1,0
16927,5,555467221,jd_mackem,2017-05-25,Willow Flood . Still waiting for my first win of the season ...,Positive,0,1,1
16928,6,567406663,kardaleb,2017-05-25,"Rider - Low , really an imprint . As soon as you hear the first 1 second all the flood to your brain",Neutral,0,0,2
16929,7,3446146816,riverlevelsuk,2017-05-25,Flood Alert : Tidal Area at 21 : 16 25 May,Neutral,0,0,1
16930,8,547823160,bigdavec1971,2017-05-25,. Flood remind me . of,Neutral,0,0,3
16931,9,418887867,natashasuller,2017-05-25,like nothing just ! Currently flooding with people !,Positive,0,1,1
16932,10,904807820,magiplug1,2017-05-25,"just £ 9 . 99 and is a flood prevention device or plug , it could save you a fortune one day",Positive,0,1,1
16933,11,4857635121,pennymice,2017-05-25,Great audience for ICE NE Ice breaking dialogue on flooding getting underway .,Positive,0,1,0
16934,12,222282156,deric_tv,2017-05-25,Giving that low pressure dirty ; its on the way to unleash torrential & ; poss flooding . Enjoy the sunshine while we have it !,Mixed,1,1,2
16935,13,61804467,lford_louise,2017-05-25,"flood effects at the concert , enjoy",Positive,0,1,0
16936,14,207223637,scraptonfc,2017-05-25,"well , there ' s a flood of o",Neutral,0,0,1
16937,15,2175755335,ping4alertsuk,2017-05-25,Hello take a look at our - and its application to flood,Neutral,0,0,1
16938,16,3446146816,riverlevelsuk,2017-05-25,Flood Alert : Somerset coast at Weir 14 : 53 25 May,Neutral,0,0,1
16939,17,571258713,dailygloucester,2017-05-25,Primary school in shut today due to burst pipe flooding building,Negative,1,0,0
16940,18,86621018,osi_suave,2017-05-25,Instead of to urgently try to tackle the flooding issue in . He is busy poor day in day out .,Negative,1,0,1
16941,19,893622841,anttrumpet,2017-05-25,2 I know on ( Dad ): 1st that it ; 2nd your accidently bought a at auction !,Negative,1,0,1
16942,0,3446146816,riverlevelsuk,2020-04-08,Flood Alert : Wye Estuary in 22 : 32 8,Neutral,0,0,1
16943,1,3446146816,riverlevelsuk,2020-04-08,Flood Alert : estuary from to Sharpness 22 : 32 8,Neutral,0,0,1
16944,2,4724561963,anyaawestland,2020-04-08,Lovely and dry amazing after all the flooding,Positive,0,1,0
16945,3,1385472787,mister_em79,2020-04-08,Feeling Yourself Disintegrate is right ... of . Hoisting a beer for my former colleague Kim who from Covid last week,Positive,0,1,2
16946,4,278158074,kristian_turner,2020-04-08,"To all in the film , television , entertainment and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic . performer",Negative,1,0,4
16947,5,3446146816,riverlevelsuk,2020-04-08,"Flood Alert : North Sea coast at , and 21 : 56 8",Neutral,0,0,1
16948,6,30322453,ourcowmolly,2020-04-08,"Maybe those making a decent margin on the milk produce should protect their future & ; help out if they don ’ t want to see more empty in their . All provided transport to help with fodder during the flooding , to protect their own .",Positive,0,3,0
16949,7,3446146816,riverlevelsuk,2020-04-08,Flood Alert : Coast from to Bridge 22 : 16 8,Neutral,0,0,1
16950,8,3446146816,riverlevelsuk,2020-04-08,Flood Warning : Wye Estuary at 22 : 16 8,Neutral,0,0,1
16951,9,3446146816,riverlevelsuk,2020-04-08,Flood Warning : Wye Estuary near 22 : 16 8,Neutral,0,0,1
16952,10,3446146816,riverlevelsuk,2020-04-08,Flood Alert : Estuary 22 : 16 8,Neutral,0,0,1
16953,11,3446146816,riverlevelsuk,2020-04-08,Flood Alert : Wye Estuary in 22 : 16 8,Neutral,0,0,1
16954,12,3446146816,riverlevelsuk,2020-04-08,Flood Alert : coast 22 : 14 8,Neutral,0,0,1
16955,13,831577890,nicolaboston1,2020-04-08,"I ’ m those who have / serving their community as a member of the , Emergency , to join the challenge of posting a picture of yourself in uniform . Just a picture , no description . The goal is to flood with positive instead of negativity .",Negative,2,0,1
16956,14,3446146816,riverlevelsuk,2020-04-08,Flood Alert : coast 21 : 51 8,Neutral,0,0,1
16957,15,134485215,martindweston,2020-04-08,I ’ m now drinking red wine & ; listening to Before The Flood & ; it ’ s utterly splendid . The version of ‘ Most Likely You Go Your Way ’ with ’ s roar & ; ’ s guitar is era stuff . Thanks .,Positive,0,2,4
16958,16,978313387,whoisannabel,2020-04-08,I HAVE ITS FLOODING MY MIND WITH,Neutral,0,0,1
16959,17,81846722,whopottervian,2020-04-08,I just completely lost it and burst into a flood of when I lost my eldest dog to arthritis two ago . They properly feel like a member of the family .,Negative,1,0,1
16960,18,311350842,sjackaman,2020-04-08,Ball92 Another River Seven - from the in,Neutral,0,0,1
16961,19,3446146816,riverlevelsuk,2020-04-08,Flood Alert : estuary from and End to Little 19 : 03 8,Neutral,0,0,1
16962,0,3418248579,coyigille13,2021-06-06,House Very ... and also pretty emotional - lots of happy of flooding back - in particular one quite hilarious and misadventure strewn trip to that she and I had !,Positive,0,1,1
16963,1,5689992,leglesszebra,2021-06-06,I hope good keep flooding your page,Positive,0,1,0
16964,2,809353867263676416,adambaylissea,2021-06-06,I think the highest I ’ seen on main river is 1 / 100 + climate change ( I ’ have a look tomorrow & ; check ). Our resilience standard is 1 / 1000 ( where poss ) though so as soon as a flood our can start working again and pump can work .,Neutral,0,0,2
16965,3,916386797168545795,materialscient,2021-06-06,' de . Bu flood ' da .,Neutral,0,0,2
16966,4,1110956726059180032,emilyjpbirch,2021-06-06,Journey to included flash on a dual carriageway - not fun !! But very much looking forward to an exciting 4 days,Mixed,1,1,0
16967,5,37574004,mooby2000,2021-06-06,"Nothing you can do . I broke my toe once . Had to wear flip to school . Got of sympathy it was week ! Consequently , got v generous end of term ! this face watch the come flooding in",Mixed,2,2,2
16968,6,941911190,rickywhelan,2021-06-06,"making episode 8 of In Your Nature and chatting with colleague and born & ; bred woman about , and farming on The . Episode really late tonight / really early in morning . Hope you enjoy",Mixed,1,1,2
16969,7,496246862,nottsfalconcam,2021-06-06,"Day 32 - 09 : 17 , : Food ( 15 ° C , broken , Wind : Calm 0 . 2m / s ) - "" I think we are safe from the flooding up here .. just ..."" -",Negative,1,0,1
16970,8,717437850753572864,stuart_tees,2021-06-06,"If talking a snake , zombie & ; a world wide flood sense to you but evolution is too far fetched , it ’ s likely religion your brain . YOUR OPINION IS NOT MY REALITY",Negative,2,0,1
16971,0,796419317088796672,mr_w_carpenter,2021-08-18,"And this is what it down to for an awful lot of political , blue tick and progressive hand . They don ' t care about except it is a useful vehicle to push their immigrant flooding .",Mixed,1,1,0
16972,1,937617598124122112,stoddartsbeef,2021-08-18,One of the - Scotch Certified Sirloin ’ s we Dry Aged and boned for a special occasion . * Disclaimer - We sell wet aged or Bone in Fresh or Dry Aged Beef . Dry aged beef was an exception . Before we receive a flood of,Neutral,0,0,4
16973,2,1389565200718721024,albu_kevs,2021-08-18,": and Health Minister assured that the bridge , which in the recent , would be re - in the next 9 - 10 . goa",Neutral,0,0,2
16974,3,1062322763434770434,christi40330644,2021-08-18,Drivel . Deadly flash and during times and many times since . I don ' t expect you know much history because it ' s being by the of you to suit any of your Woke .,Negative,1,0,2
16975,4,441106965,dezzahd,2021-08-18,Spent a very informative hour learning more about home flood prevention ( and more ) at the ! It was very excellent to meet you all today with - here ’ s and the sandbag -,Positive,0,2,0
16976,5,1530952418,fionancoughlan,2021-08-18,"Far too much emphasis is put on . As we speak , catastrophic damage is being done to ' s by brutal Flood Mitigation works of . are being set up as a new to extort from nation .",Negative,3,0,0
16977,6,568387093,lissyloo89,2021-08-18,Wait till the sob start flooding in,Neutral,0,0,1
16978,7,1466154330,marcomaolmhicil,2021-08-18,White ie Do you not work for the ? As it in your The gang supporting + Cement ' s Incinerator for The gang from on any like : plant Incinerator Flood works,Neutral,0,0,2
16979,8,1281042793,eric_hawkins9,2021-08-18,"Tornado across nth and 50 , in , wild across",Neutral,0,0,1
16980,9,966906642,nnweather,2021-08-18,️ We ’ see numerous weather in the county over the that can lead to flooding whether that be from sudden torrential or of above average rainfall . If you can it ’ s worth along here today . Open till 4pm .,Neutral,0,0,3
16981,10,1281042793,eric_hawkins9,2021-08-18,"Tornado 50 across Nth , while destroy in , to wild across , for what ' s happening across and world .",Negative,1,0,0
16982,11,1466154330,marcomaolmhicil,2021-08-18,White When the tide goes out on your ie + Incinerator gang gravy train will see All Flood works Expansion O ' St Abuse + slander of Undermining public Misuse of public in public,Negative,1,0,0
