Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count,keyPhrases,keyWord
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",surprise headliner
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",surprise appearance
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",everyone
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",Festival
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",strength
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",promise
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",tease
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",wake
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",flood
179,21,751257312057298944,psychogreenie,2021-08-11,"Secondly , you ' been promising everyone a surprise headliner to appear at the Festival . of have been sold on the strength of this promise / tease . This surprise appearance was only in the wake of a flood of about the quality of the line - up ...",Mixed,1,1,1,"['surprise headliner', 'surprise appearance', 'everyone', 'Festival', 'strength', 'promise', 'tease', 'wake', 'flood', 'quality']",quality
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1,"['flood risk management', 'genuine good news', 'particular story', 'know', 'harm', 'significant', 'society']",flood risk management
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1,"['flood risk management', 'genuine good news', 'particular story', 'know', 'harm', 'significant', 'society']",genuine good news
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1,"['flood risk management', 'genuine good news', 'particular story', 'know', 'harm', 'significant', 'society']",particular story
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1,"['flood risk management', 'genuine good news', 'particular story', 'know', 'harm', 'significant', 'society']",know
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1,"['flood risk management', 'genuine good news', 'particular story', 'know', 'harm', 'significant', 'society']",harm
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1,"['flood risk management', 'genuine good news', 'particular story', 'know', 'harm', 'significant', 'society']",significant
185,2,932432480,alidriveruk,2017-12-08,I ’ m to hear from in the know that and have that can do far more good than harm when it comes to flood risk management . And then there are all the other significant . This particular story is genuine good news for society .,Mixed,1,1,1,"['flood risk management', 'genuine good news', 'particular story', 'know', 'harm', 'significant', 'society']",society
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",suburban circuit
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",simple Business
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",Pure
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",south
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",sovereignty
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",bent
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",cash
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",kingdom
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",Money
220,17,237486657,sublimate888,2020-08-02,"It ’ s business ! Pure and simple Business . The suburban circuit in the south . Pack ‘ em in and keep ‘ em gasping with far fetched about “ ” of , sovereignty and bent . But cash is king in their kingdom ! Money ! Dough ! in !",Mixed,1,1,6,"['suburban circuit', 'simple Business', 'Pure', 'south', 'sovereignty', 'bent', 'cash', 'kingdom', 'Money', 'Dough']",Dough
